,meanNDMI,meanNDVI,geometry
0,,,"POLYGON ((80.052684 12.75668592803289, 80.052684 12.756498, 80.052570087661 12.756498, 80.052684 12.75668592803289))"
1,0.4979973994195461,0.018988554598763585,"POLYGON ((80.052570087661 12.756498, 80.052684 12.756498, 80.052684 12.756198, 80.05238824304114 12.756198, 80.052570087661 12.756498))"
2,,,"POLYGON ((80.05238824304114 12.756198, 80.052684 12.756198, 80.052684 12.75613031818182, 80.052384 12.756191, 80.05238824304114 12.756198))"
3,0.49994683265686035,0.023215321823954582,"POLYGON ((80.052984 12.75718085606579, 80.052984 12.757098, 80.05293377690072 12.757098, 80.052984 12.75718085606579))"
4,0.4991994897524516,0.01941618074973424,"POLYGON ((80.05293377690072 12.757098, 80.052984 12.757098, 80.052984 12.756798, 80.05275193228086 12.756798, 80.05293377690072 12.757098))"
5,0.5001408376476981,0.021633317694067955,"POLYGON ((80.05275193228086 12.756798, 80.052984 12.756798, 80.052984 12.756498, 80.052684 12.756498, 80.052684 12.75668592803289, 80.05275193228086 12.756798))"
6,0.5008505824953318,0.020861844182945788,"POLYGON ((80.052684 12.756498, 80.052984 12.756498, 80.052984 12.756198, 80.052684 12.756198, 80.052684 12.756498))"
7,0.5019406080245972,0.019925535190850496,"POLYGON ((80.052684 12.756198, 80.052984 12.756198, 80.052984 12.75606963636364, 80.052684 12.75613031818182, 80.052684 12.756198))"
8,0.49978476762771606,0.017400436103343964,"POLYGON ((80.05328399999999 12.75767578409868, 80.05328399999999 12.757398, 80.05311562152058 12.757398, 80.05328399999999 12.75767578409868))"
9,0.5002846853299574,0.01888652653856711,"POLYGON ((80.05311562152058 12.757398, 80.05328399999999 12.757398, 80.05328399999999 12.757098, 80.052984 12.757098, 80.052984 12.75718085606579, 80.05311562152058 12.757398))"
10,0.501169373591741,0.02212004384232892,"POLYGON ((80.052984 12.757098, 80.05328399999999 12.757098, 80.05328399999999 12.756798, 80.052984 12.756798, 80.052984 12.757098))"
11,0.5030941433376737,0.023043208238151338,"POLYGON ((80.052984 12.756798, 80.05328399999999 12.756798, 80.05328399999999 12.756498, 80.052984 12.756498, 80.052984 12.756798))"
12,0.5033659686644872,0.022104570797334116,"POLYGON ((80.052984 12.756498, 80.05328399999999 12.756498, 80.05328399999999 12.756198, 80.052984 12.756198, 80.052984 12.756498))"
13,0.5024489164352417,0.02143598534166813,"POLYGON ((80.052984 12.756198, 80.05328399999999 12.756198, 80.05328399999999 12.75601311827654, 80.053264 12.756013, 80.052984 12.75606963636364, 80.052984 12.756198))"
14,0.5033098459243774,0.019698726013302803,"POLYGON ((80.05358399999999 12.75817071213157, 80.05358399999999 12.757998, 80.05347931076028 12.757998, 80.05358399999999 12.75817071213157))"
15,0.5006577173868815,0.01841509745766719,"POLYGON ((80.05347931076028 12.757998, 80.05358399999999 12.757998, 80.05358399999999 12.757698, 80.05329746614042 12.757698, 80.05347931076028 12.757998))"
16,0.4999038378397624,0.018416388374235895,"POLYGON ((80.05329746614042 12.757698, 80.05358399999999 12.757698, 80.05358399999999 12.757398, 80.05328399999999 12.757398, 80.05328399999999 12.75767578409868, 80.05329746614042 12.757698))"
17,0.5014230112234751,0.019755777902901173,"POLYGON ((80.05328399999999 12.757398, 80.05358399999999 12.757398, 80.05358399999999 12.757098, 80.05328399999999 12.757098, 80.05328399999999 12.757398))"
18,0.5008760558234321,0.02194296775592698,"POLYGON ((80.05328399999999 12.757098, 80.05358399999999 12.757098, 80.05358399999999 12.756798, 80.05328399999999 12.756798, 80.05328399999999 12.757098))"
19,0.5028125312593248,0.022997583573063213,"POLYGON ((80.05328399999999 12.756798, 80.05358399999999 12.756798, 80.05358399999999 12.756498, 80.05328399999999 12.756498, 80.05328399999999 12.756798))"
20,0.5028525640567144,0.022221321240067482,"POLYGON ((80.05328399999999 12.756498, 80.05358399999999 12.756498, 80.05358399999999 12.756198, 80.05328399999999 12.756198, 80.05328399999999 12.756498))"
21,0.5030880769093832,0.021325478330254555,"POLYGON ((80.05328399999999 12.756198, 80.05358399999999 12.756198, 80.05358399999999 12.75601489242467, 80.05328399999999 12.75601311827654, 80.05328399999999 12.756198))"
22,0.5054767012596131,0.02145603597164154,"POLYGON ((80.05388399999998 12.75859753746978, 80.05388399999998 12.758298, 80.05366115538014 12.758298, 80.053843 12.758598, 80.05388399999998 12.75859753746978))"
23,0.5042724822248731,0.021281565805631026,"POLYGON ((80.05366115538014 12.758298, 80.05388399999998 12.758298, 80.05388399999998 12.757998, 80.05358399999999 12.757998, 80.05358399999999 12.75817071213157, 80.05366115538014 12.758298))"
24,0.5023949493964514,0.021917889825999737,"POLYGON ((80.05358399999999 12.757998, 80.05388399999998 12.757998, 80.05388399999998 12.757698, 80.05358399999999 12.757698, 80.05358399999999 12.757998))"
25,0.5029486765464147,0.02110228082165122,"POLYGON ((80.05358399999999 12.757698, 80.05388399999998 12.757698, 80.05388399999998 12.757398, 80.05358399999999 12.757398, 80.05358399999999 12.757698))"
26,0.5019487049430609,0.021365053253248334,"POLYGON ((80.05358399999999 12.757398, 80.05388399999998 12.757398, 80.05388399999998 12.757098, 80.05358399999999 12.757098, 80.05358399999999 12.757398))"
27,0.5012083897988001,0.02015524993961056,"POLYGON ((80.05358399999999 12.757098, 80.05388399999998 12.757098, 80.05388399999998 12.756798, 80.05358399999999 12.756798, 80.05358399999999 12.757098))"
28,0.5016978407899538,0.021055131840209167,"POLYGON ((80.05358399999999 12.756798, 80.05388399999998 12.756798, 80.05388399999998 12.756498, 80.05358399999999 12.756498, 80.05358399999999 12.756798))"
29,0.5020182374864817,0.021883274312131107,"POLYGON ((80.05358399999999 12.756498, 80.05388399999998 12.756498, 80.05388399999998 12.756198, 80.05358399999999 12.756198, 80.05358399999999 12.756498))"
30,0.5006387233734131,0.020422078669071198,"POLYGON ((80.05358399999999 12.756198, 80.05388399999998 12.756198, 80.05388399999998 12.7560166665728, 80.05358399999999 12.75601489242467, 80.05358399999999 12.756198))"
31,0.5067563652992249,0.024112978122300573,"POLYGON ((80.05418399999998 12.75859415310234, 80.05418399999998 12.758298, 80.05388399999998 12.758298, 80.05388399999998 12.75859753746978, 80.05418399999998 12.75859415310234))"
32,0.5061813195546468,0.02232396819939216,"POLYGON ((80.05388399999998 12.758298, 80.05418399999998 12.758298, 80.05418399999998 12.757998, 80.05388399999998 12.757998, 80.05388399999998 12.758298))"
33,0.5043041242493523,0.02340019287334548,"POLYGON ((80.05388399999998 12.757998, 80.05418399999998 12.757998, 80.05418399999998 12.757698, 80.05388399999998 12.757698, 80.05388399999998 12.757998))"
34,0.5037739011976454,0.02370989301966296,"POLYGON ((80.05388399999998 12.757698, 80.05418399999998 12.757698, 80.05418399999998 12.757398, 80.05388399999998 12.757398, 80.05388399999998 12.757698))"
35,0.5029569019873937,0.021373445789019268,"POLYGON ((80.05388399999998 12.757398, 80.05418399999998 12.757398, 80.05418399999998 12.757098, 80.05388399999998 12.757098, 80.05388399999998 12.757398))"
36,0.5009176234404246,0.018509698514309194,"POLYGON ((80.05388399999998 12.757098, 80.05418399999998 12.757098, 80.05418399999998 12.756798, 80.05388399999998 12.756798, 80.05388399999998 12.757098))"
37,0.5010957883463966,0.020410995102590986,"POLYGON ((80.05388399999998 12.756798, 80.05418399999998 12.756798, 80.05418399999998 12.756498, 80.05388399999998 12.756498, 80.05388399999998 12.756798))"
38,0.5023079166809717,0.022015788747618597,"POLYGON ((80.05388399999998 12.756498, 80.05418399999998 12.756498, 80.05418399999998 12.756198, 80.05388399999998 12.756198, 80.05388399999998 12.756498))"
39,0.5033641258875529,0.023765929664174717,"POLYGON ((80.05388399999998 12.756198, 80.05418399999998 12.756198, 80.05418399999998 12.75601844072092, 80.05388399999998 12.7560166665728, 80.05388399999998 12.756198))"
40,0.5083241860071818,0.026511208671662543,"POLYGON ((80.05448399999997 12.75859076873489, 80.05448399999997 12.758298, 80.05418399999998 12.758298, 80.05418399999998 12.75859415310234, 80.05448399999997 12.75859076873489))"
