,meanNDMI,meanNDVI,geometry
0,,,"POLYGON ((80.054186 12.75933299999999, 80.054186 12.759246, 80.05415048979593 12.759246, 80.054186 12.75933299999999))"
1,0.13574600219726562,0.48587097227573395,"POLYGON ((80.05415048979593 12.759246, 80.054186 12.759246, 80.054186 12.75894600000001, 80.05402804081633 12.75894600000001, 80.05415048979593 12.759246))"
2,0.15589520707726479,0.5126411318778992,"POLYGON ((80.05402804081633 12.75894600000001, 80.054186 12.75894600000001, 80.054186 12.75864600000001, 80.05390559183674 12.75864600000001, 80.05402804081633 12.75894600000001))"
3,,,"POLYGON ((80.05390559183674 12.75864600000001, 80.054186 12.75864600000001, 80.054186 12.75859902289333, 80.05388600000001 12.758598, 80.05390559183674 12.75864600000001))"
4,0.14886739601691565,0.49359437823295593,"POLYGON ((80.054486 12.75981592831541, 80.054486 12.759546, 80.05427293877551 12.759546, 80.054326 12.759676, 80.054486 12.75981592831541))"
5,0.1628786653280258,0.5230111360549927,"POLYGON ((80.05427293877551 12.759546, 80.054486 12.759546, 80.054486 12.759246, 80.054186 12.759246, 80.054186 12.75933299999999, 80.05427293877551 12.759546))"
6,0.13322974927723408,0.4962055856982867,"POLYGON ((80.054186 12.759246, 80.054486 12.759246, 80.054486 12.75894600000001, 80.054186 12.75894600000001, 80.054186 12.759246))"
7,0.15257095359265804,0.5113781504333019,"POLYGON ((80.054186 12.75894600000001, 80.054486 12.75894600000001, 80.054486 12.75864600000001, 80.054186 12.75864600000001, 80.054186 12.75894600000001))"
8,,,"POLYGON ((80.054186 12.75864600000001, 80.054486 12.75864600000001, 80.054486 12.75860004578665, 80.054186 12.75859902289333, 80.054186 12.75864600000001))"
9,0.14512267212073007,0.5085535844167074,"POLYGON ((80.05478599999999 12.76007829390681, 80.05478599999999 12.759846, 80.05452038524591 12.759846, 80.05478599999999 12.76007829390681))"
10,0.16194608807563782,0.5297277470429739,"POLYGON ((80.05452038524591 12.759846, 80.05478599999999 12.759846, 80.05478599999999 12.759546, 80.054486 12.759546, 80.054486 12.75981592831541, 80.05452038524591 12.759846))"
11,0.16563346319728428,0.5192520982689328,"POLYGON ((80.054486 12.759546, 80.05478599999999 12.759546, 80.05478599999999 12.759246, 80.054486 12.759246, 80.054486 12.759546))"
12,0.12149111429850261,0.47601256105634904,"POLYGON ((80.054486 12.759246, 80.05478599999999 12.759246, 80.05478599999999 12.75894600000001, 80.054486 12.75894600000001, 80.054486 12.759246))"
13,0.14217373294134936,0.4890835682551066,"POLYGON ((80.054486 12.75894600000001, 80.05478599999999 12.75894600000001, 80.05478599999999 12.75864600000001, 80.054486 12.75864600000001, 80.054486 12.75894600000001))"
14,,,"POLYGON ((80.054486 12.75864600000001, 80.05478599999999 12.75864600000001, 80.05478599999999 12.75860106867998, 80.054486 12.75860004578665, 80.054486 12.75864600000001))"
15,0.14898455888032913,0.5230699777603149,"POLYGON ((80.05508599999999 12.7603406594982, 80.05508599999999 12.760146, 80.05486341803278 12.760146, 80.05508599999999 12.7603406594982))"
16,0.1279969745212131,0.5027574201424917,"POLYGON ((80.05486341803278 12.760146, 80.05508599999999 12.760146, 80.05508599999999 12.759846, 80.05478599999999 12.759846, 80.05478599999999 12.76007829390681, 80.05486341803278 12.760146))"
17,0.15585208063324293,0.5167777563134829,"POLYGON ((80.05478599999999 12.759846, 80.05508599999999 12.759846, 80.05508599999999 12.759546, 80.05478599999999 12.759546, 80.05478599999999 12.759846))"
18,0.16677606768078274,0.5133493973149194,"POLYGON ((80.05478599999999 12.759546, 80.05508599999999 12.759546, 80.05508599999999 12.759246, 80.05478599999999 12.759246, 80.05478599999999 12.759546))"
19,0.11836910744508107,0.47154025899039376,"POLYGON ((80.05478599999999 12.759246, 80.05508599999999 12.759246, 80.05508599999999 12.75894600000001, 80.05478599999999 12.75894600000001, 80.05478599999999 12.759246))"
20,0.12762385668853918,0.48085589458545047,"POLYGON ((80.05478599999999 12.75894600000001, 80.05508599999999 12.75894600000001, 80.05508599999999 12.75864600000001, 80.05478599999999 12.75864600000001, 80.05478599999999 12.75894600000001))"
21,,,"POLYGON ((80.05478599999999 12.75864600000001, 80.05508599999999 12.75864600000001, 80.05508599999999 12.75860209157331, 80.05478599999999 12.75860106867998, 80.05478599999999 12.75864600000001))"
22,,,"POLYGON ((80.05538599999998 12.76045063530117, 80.05538599999998 12.760446, 80.05536175548589 12.760446, 80.05538599999998 12.76045063530117))"
23,0.15161838179284876,0.5206341960213401,"POLYGON ((80.05536175548589 12.760446, 80.05538599999998 12.760446, 80.05538599999998 12.760146, 80.05508599999999 12.760146, 80.05508599999999 12.7603406594982, 80.05516299999999 12.760408, 80.05536175548589 12.760446))"
24,0.1507175254325072,0.5185831735531489,"POLYGON ((80.05508599999999 12.760146, 80.05538599999998 12.760146, 80.05538599999998 12.759846, 80.05508599999999 12.759846, 80.05508599999999 12.760146))"
25,0.14341902546584606,0.5020147431641817,"POLYGON ((80.05508599999999 12.759846, 80.05538599999998 12.759846, 80.05538599999998 12.759546, 80.05508599999999 12.759546, 80.05508599999999 12.759846))"
26,0.15319710845748583,0.504923385878404,"POLYGON ((80.05508599999999 12.759546, 80.05538599999998 12.759546, 80.05538599999998 12.759246, 80.05508599999999 12.759246, 80.05508599999999 12.759546))"
