,meanNDMI,meanNDVI,geometry
0,,,"POLYGON ((80.052684 12.75668592803289, 80.052684 12.756498, 80.052570087661 12.756498, 80.052684 12.75668592803289))"
1,0.42542358860373497,0.08301436901092529,"POLYGON ((80.052570087661 12.756498, 80.052684 12.756498, 80.052684 12.756198, 80.05238824304114 12.756198, 80.052570087661 12.756498))"
2,,,"POLYGON ((80.05238824304114 12.756198, 80.052684 12.756198, 80.052684 12.75613031818182, 80.052384 12.756191, 80.05238824304114 12.756198))"
3,0.42588576674461365,0.08153565227985382,"POLYGON ((80.052984 12.75718085606579, 80.052984 12.757098, 80.05293377690072 12.757098, 80.052984 12.75718085606579))"
4,0.4260466645161311,0.08259621138374011,"POLYGON ((80.05293377690072 12.757098, 80.052984 12.757098, 80.052984 12.756798, 80.05275193228086 12.756798, 80.05293377690072 12.757098))"
5,0.42453970963304694,0.08062908121130684,"POLYGON ((80.05275193228086 12.756798, 80.052984 12.756798, 80.052984 12.756498, 80.052684 12.756498, 80.052684 12.75668592803289, 80.05275193228086 12.756798))"
6,0.42460979893803596,0.08163594966754317,"POLYGON ((80.052684 12.756498, 80.052984 12.756498, 80.052984 12.756198, 80.052684 12.756198, 80.052684 12.756498))"
7,0.4249536767601967,0.08053720183670521,"POLYGON ((80.052684 12.756198, 80.052984 12.756198, 80.052984 12.75606963636364, 80.052684 12.75613031818182, 80.052684 12.756198))"
8,0.4264313727617264,0.08370031788945198,"POLYGON ((80.05328399999999 12.75767578409868, 80.05328399999999 12.757398, 80.05311562152058 12.757398, 80.05328399999999 12.75767578409868))"
9,0.4275239272551103,0.08447692272338,"POLYGON ((80.05311562152058 12.757398, 80.05328399999999 12.757398, 80.05328399999999 12.757098, 80.052984 12.757098, 80.052984 12.75718085606579, 80.05311562152058 12.757398))"
10,0.42733269267612034,0.08453873876068327,"POLYGON ((80.052984 12.757098, 80.05328399999999 12.757098, 80.05328399999999 12.756798, 80.052984 12.756798, 80.052984 12.757098))"
11,0.42498190535439384,0.08083162787887785,"POLYGON ((80.052984 12.756798, 80.05328399999999 12.756798, 80.05328399999999 12.756498, 80.052984 12.756498, 80.052984 12.756798))"
12,0.4248039871454239,0.08132244584461053,"POLYGON ((80.052984 12.756498, 80.05328399999999 12.756498, 80.05328399999999 12.756198, 80.052984 12.756198, 80.052984 12.756498))"
13,0.4236110945542653,0.07969792932271957,"POLYGON ((80.052984 12.756198, 80.05328399999999 12.756198, 80.05328399999999 12.75601311827654, 80.053264 12.756013, 80.052984 12.75606963636364, 80.052984 12.756198))"
14,0.4276094138622284,0.08638360351324081,"POLYGON ((80.05358399999999 12.75817071213157, 80.05358399999999 12.757998, 80.05347931076028 12.757998, 80.05358399999999 12.75817071213157))"
15,0.4262510786453883,0.08267567430933316,"POLYGON ((80.05347931076028 12.757998, 80.05358399999999 12.757998, 80.05358399999999 12.757698, 80.05329746614042 12.757698, 80.05347931076028 12.757998))"
