,geometry,meanNDVI,meanSAVI,meanEVI,meanARVI,meanGNDVI,meanNDCI,meanNPCRI,meanPSRI,meanBSI,meanNDMI,meanNDWI
0,"POLYGON ((80.06210110108225 12.81309355013467, 80.06210110108225 12.81278784847614, 80.06160110108225 12.81278784847614, 80.06160110108225 12.81298570699741, 80.06210110108225 12.81309355013467))",0.4266295864997243,0.6091586524411928,1.0363639694927114,0.4200489027363797,0.4685348045781198,0.19493997736947868,0.21861315945647164,0.17163930057638757,0.07035001368699743,-0.021468320589989917,-0.4685348045781198
1,"POLYGON ((80.06160110108225 12.81278784847614, 80.06210110108225 12.81278784847614, 80.06210110108225 12.81228784847614, 80.06160110108225 12.81228784847614, 80.06160110108225 12.81278784847614))",0.5259625223953736,0.7509876548953437,1.519626499589226,0.5221268373589469,0.5207186548360359,0.2538343637370953,0.1566578699910712,0.10790952744476241,0.010072877409938936,0.030650806118919387,-0.5207186548360359
2,"POLYGON ((80.06160110108225 12.81228784847614, 80.06210110108225 12.81228784847614, 80.06210110108225 12.81178784847614, 80.06160110108225 12.81178784847614, 80.06160110108225 12.81228784847614))",0.5691794807446191,0.8126943142577931,1.7214417821600427,0.5666232392479483,0.5451801631534653,0.2742114177969437,0.1296919887847733,0.07855018725456803,-0.0186208392124275,0.0566944538145234,-0.5451801631534653
3,"POLYGON ((80.06160110108225 12.81178784847614, 80.06210110108225 12.81178784847614, 80.06210110108225 12.81128784847614, 80.06160110108225 12.81128784847614, 80.06160110108225 12.81178784847614))",0.45802109170417893,0.6539842253244909,1.3220887928958645,0.45217882206080184,0.47730984622405287,0.23019051688442546,0.16763073541845339,0.14264099080353143,0.03374474385922996,0.008393577836691495,-0.47730984622405287
4,"POLYGON ((80.06160110108225 12.81128784847614, 80.06210110108225 12.81128784847614, 80.06210110108225 12.81078784847614, 80.06160110108225 12.81078784847614, 80.06160110108225 12.81128784847614))",0.4247513464987266,0.6064819275234237,1.165348169062323,0.4182192321189634,0.45570224432168316,0.1994531217561422,0.18542157708335646,0.16042890897371712,0.03685304730105152,0.01424037196004449,-0.45570224432168316
5,"POLYGON ((80.06160110108225 12.81078784847614, 80.06210110108225 12.81078784847614, 80.06210110108225 12.81028784847614, 80.06160110108225 12.81028784847614, 80.06160110108225 12.81078784847614))",0.46835089530922314,0.6687334927392292,1.499186871095991,0.46411465608307595,0.46982859383325404,0.22077641503012896,0.13410786372392441,0.10961267760195167,-0.007826957191428213,0.05616045245579625,-0.46982859383325404
6,"POLYGON ((80.06160110108225 12.81028784847614, 80.06210110108225 12.81028784847614, 80.06210110108225 12.80978784847614, 80.06160110108225 12.80978784847614, 80.06160110108225 12.81028784847614))",0.5640923952776513,0.8054208883981357,3.085979294889921,0.5636095057755734,0.5020952924404488,0.24093481998304345,0.007606974942964792,0.009785770691722267,-0.11524916252890306,0.15411246997834688,-0.5020952924404488
7,"POLYGON ((80.06160110108225 12.80978784847614, 80.06210110108225 12.80978784847614, 80.06210110108225 12.80928784847614, 80.06160110108225 12.80928784847614, 80.06160110108225 12.80978784847614))",0.5165230309201763,0.7375115724840909,18.70841518643998,0.5176579655891402,0.444767439878164,0.20132049314082276,-0.040550525597698645,-0.03533179011796941,-0.15084763025304665,0.191304505787493,-0.444767439878164
8,"POLYGON ((80.06160110108225 12.80928784847614, 80.06210110108225 12.80928784847614, 80.06210110108225 12.80878784847614, 80.06160110108225 12.80878784847614, 80.06160110108225 12.80928784847614))",0.34889719330796864,0.4981827612284413,0.8466779156872719,0.34954561661510875,0.3104144774929065,0.12197741761640815,-0.00767502562195789,-0.01748202707052319,-0.09258085063865172,0.13682615751673005,-0.3104144774929065
9,"POLYGON ((80.06160110108225 12.80878784847614, 80.06210110108225 12.80878784847614, 80.06210110108225 12.80828784847614, 80.06160110108225 12.80828784847614, 80.06160110108225 12.80878784847614))",0.2644697630447499,0.3776348270872441,6.519040832733749,0.26295462280673404,0.24619794206881457,0.10844319508969237,0.02669104960263789,0.032187551794279234,-0.03733928522426199,0.07538590469498009,-0.24619794206881457
10,"POLYGON ((80.06160110108225 12.80828784847614, 80.06210110108225 12.80828784847614, 80.06210110108225 12.80778784847614, 80.06160110108225 12.80778784847614, 80.06160110108225 12.80828784847614))",0.2927487673282158,0.41800694964708623,9.397723940039441,0.2895898890178074,0.2856381817375795,0.14161933157008114,0.06352131649560475,0.046407183495311394,-0.005730671669856965,0.040795301921900555,-0.2856381817375795
11,"POLYGON ((80.06160110108225 12.80778784847614, 80.06210110108225 12.80778784847614, 80.06210110108225 12.80728784847614, 80.06160110108225 12.80728784847614, 80.06160110108225 12.80778784847614))",0.2735258692261549,0.3905635226173741,1.1166596830095044,0.272883424233729,0.25561788497842636,0.10382855128236206,0.014351943143949084,-0.003224645478551785,-0.029004734755992405,0.053629575513918386,-0.25561788497842636
12,"POLYGON ((80.06160110108225 12.80728784847614, 80.06210110108225 12.80728784847614, 80.06210110108225 12.80678784847614, 80.06160110108225 12.80678784847614, 80.06160110108225 12.80728784847614))",0.18482494633252725,0.2639142472964133,-1.371364780461224,0.1893116603127731,0.14154984221599712,0.054098241572859536,-0.06370126724964038,-0.11249321571069092,-0.07181190810261438,0.07945607807207265,-0.14154984221599712
13,"POLYGON ((80.06160110108225 12.80678784847614, 80.06210110108225 12.80678784847614, 80.06210110108225 12.80628784847614, 80.06160110108225 12.80628784847614, 80.06160110108225 12.80678784847614))",0.12755365811742783,0.18213398072227271,2.123901088786619,0.12352055259993315,0.1375941681006313,0.09126342597813546,0.04516286327242068,0.055873225926603994,0.03044708183889196,-0.01824456824905861,-0.1375941681006313
14,"POLYGON ((80.06160110108225 12.80628784847614, 80.06210110108225 12.80628784847614, 80.06210110108225 12.80578784847614, 80.06160110108225 12.80578784847614, 80.06160110108225 12.80628784847614))",0.15555521095526897,0.22211976248231916,-0.8075708286925761,0.15652336078698198,0.13290999110215032,0.05954442867977162,-0.017279574565703226,-0.04511287422858787,-0.04043053990563499,0.05911040883296026,-0.13290999110215032
15,"POLYGON ((80.06160110108225 12.80578784847614, 80.06210110108225 12.80578784847614, 80.06210110108225 12.80557936728485, 80.06160110108225 12.80573690153143, 80.06160110108225 12.80578784847614))",0.1589967802198586,0.22703268445402355,0.13383307732844385,0.15845663172706523,0.15561817897373317,0.08940980605363337,0.0053917120222886925,0.007829723309883728,0.0034561348264471052,-0.0016169421174069074,-0.15561817897373317
16,"POLYGON ((80.06260110108225 12.81320139327192, 80.06260110108225 12.81278784847614, 80.06210110108225 12.81278784847614, 80.06210110108225 12.81309355013467, 80.06260110108225 12.81320139327192))",0.39649623227050346,0.5661334268712415,0.9461286482905342,0.3890648684436038,0.45800008373611295,0.18385536683065506,0.2242580976613477,0.18960509356482813,0.11258692407161444,-0.07561656061219788,-0.45800008373611295
17,"POLYGON ((80.06210110108225 12.81278784847614, 80.06260110108225 12.81278784847614, 80.06260110108225 12.81228784847614, 80.06210110108225 12.81228784847614, 80.06210110108225 12.81278784847614))",0.4056634979705465,0.579223429243358,1.0038339574613004,0.39879450301098884,0.4632763801438047,0.20592182293163988,0.21116045917632503,0.1750481997527142,0.12717050270777935,-0.10027085270642462,-0.4632763801438047
