,geometry,meanNDVI,meanSAVI,meanEVI,meanARVI,meanGNDVI,meanNDCI,meanNPCRI,meanPSRI,meanBSI,meanNDMI,meanNDWI
203,"POLYGON ((80.06560110108225 12.80478784847614, 80.06610110108225 12.80478784847614, 80.06610110108225 12.80431909331225, 80.06560110108225 12.80447662755882, 80.06560110108225 12.80478784847614))",0.5145835396302376,0.7347004297794316,1.182205769373779,0.5093710077490952,0.4969984471667531,0.26437576580715405,0.25398211891544065,0.14634082589132316,-0.08245390485011482,0.18115537194591078,-0.4969984471667531
205,"POLYGON ((80.06657580527286 12.82278784847614, 80.06660110108224 12.82278784847614, 80.06660110108224 12.82228784847614, 80.06657913860619 12.82228784847614, 80.06657580527286 12.82278784847614))",0.746459690321336,1.0658149703085442,2.0820017639442647,0.7456445785912051,0.6713113256217431,0.49325838485075746,0.12663793884203636,0.03832522978338721,-0.09864485935892979,0.13157046739916364,-0.6713113256217431
206,"POLYGON ((80.06657913860619 12.82228784847614, 80.06660110108224 12.82228784847614, 80.06660110108224 12.82178784847614, 80.06658247193953 12.82178784847614, 80.06657913860619 12.82228784847614))",0.5989689559600713,0.8552304068195855,1.3870058090935968,0.5954892182426648,0.6002037765566627,0.33096347907907686,0.24353482708065455,0.11654255764511683,-0.021685469415181454,0.08007117379315307,-0.6002037765566627
207,"POLYGON ((80.06658247193953 12.82178784847614, 80.06660110108224 12.82178784847614, 80.06660110108224 12.82128784847614, 80.06658580527287 12.82128784847614, 80.06658247193953 12.82178784847614))",0.7595574419728474,1.0845189392907837,2.190458459286265,0.7588511840398663,0.6740757807455721,0.47131777971856775,0.10011477835435667,0.03185168755678299,-0.13120425805030425,0.16417392012473714,-0.6740757807455721
208,"POLYGON ((80.06658580527287 12.82128784847614, 80.06660110108224 12.82128784847614, 80.06660110108224 12.82078784847614, 80.06658913860619 12.82078784847614, 80.06658580527287 12.82128784847614))",0.8033036848792884,1.1469929064894593,2.3741925792398977,0.8030490250163362,0.6783349101229896,0.5085714285714286,0.06611570247933884,0.01729106628242075,-0.19123505976095617,0.22344827586206897,-0.6783349101229896
213,"POLYGON ((80.06660110108224 12.81746239372648, 80.06660110108224 12.81728784847614, 80.06610110108224 12.81728784847614, 80.06610110108224 12.81743707727078, 80.06660110108224 12.81746239372648))",0.5679960665239709,0.8110006760905928,1.3989955960860656,0.5642782782740745,0.5378822286811431,0.2906815160948355,0.21389797022933463,0.11841053853204675,-0.039768731033055546,0.10197190055794003,-0.5378822286811431
214,"POLYGON ((80.06610110108224 12.81728784847614, 80.06660110108224 12.81728784847614, 80.06660110108224 12.81678784847614, 80.06610110108224 12.81678784847614, 80.06610110108224 12.81728784847614))",0.4293509834850115,0.6130280252232134,1.165586030725092,0.4237531451617481,0.4225459068553268,0.19884151080308413,0.17922623740913132,0.140333848539329,0.011134873383013012,0.04683049679881489,-0.4225459068553268
215,"POLYGON ((80.06610110108224 12.81678784847614, 80.06660110108224 12.81678784847614, 80.06660110108224 12.81628784847614, 80.06610110108224 12.81628784847614, 80.06610110108224 12.81678784847614))",0.6485583082320832,0.9260178114813158,2.08399934539972,0.6473219565918833,0.547620108056531,0.36852385711050945,0.09041654119625402,0.04438318673024399,-0.16402532775032438,0.22515631619895002,-0.547620108056531
216,"POLYGON ((80.06610110108224 12.81628784847614, 80.06660110108224 12.81628784847614, 80.06660110108224 12.81578784847614, 80.06610110108224 12.81578784847614, 80.06610110108224 12.81628784847614))",0.6342248824206228,0.9055270883057945,2.171652384180968,0.6331817580349086,0.509058042146926,0.38211918485965163,0.07268151802288585,0.034205774238483255,-0.21592482791242193,0.29420236971818575,-0.509058042146926
217,"POLYGON ((80.06610110108224 12.81578784847614, 80.06660110108224 12.81578784847614, 80.06660110108224 12.81528784847614, 80.06610110108224 12.81528784847614, 80.06610110108224 12.81578784847614))",0.6345353447610403,0.9059415152048135,2.2333134303015587,0.6336372403015672,0.5021106424206269,0.3843178030192602,0.06684652020564581,0.03096307073359971,-0.2592276922694229,0.351293980183155,-0.5021106424206269
218,"POLYGON ((80.06610110108224 12.81528784847614, 80.06660110108224 12.81528784847614, 80.06660110108224 12.81478784847614, 80.06610110108224 12.81478784847614, 80.06610110108224 12.81528784847614))",0.6119507926864863,0.8737054321741292,2.0541977168735164,0.6105529373217043,0.49089524279952884,0.3742557531255961,0.0875339980301305,0.04344135315228675,-0.18426086800593683,0.26076244721538716,-0.49089524279952884
219,"POLYGON ((80.06610110108224 12.81478784847614, 80.06660110108224 12.81478784847614, 80.06660110108224 12.81428784847614, 80.06610110108224 12.81428784847614, 80.06610110108224 12.81478784847614))",0.6715350129271387,0.9588068367770354,2.0700750189859485,0.6704318537363226,0.5560141777883534,0.39358104786685505,0.09704652843344266,0.03967863120422032,-0.2176500960179778,0.2901870595769689,-0.5560141777883534
220,"POLYGON ((80.06610110108224 12.81428784847614, 80.06660110108224 12.81428784847614, 80.06660110108224 12.81378784847614, 80.06610110108224 12.81378784847614, 80.06610110108224 12.81428784847614))",0.6431631992887605,0.9182842311833644,2.06382270726052,0.6419976392744078,0.49443894739103444,0.3970649483785586,0.09227830352359215,0.04048951217217749,-0.2625783315339264,0.35865181977184685,-0.49443894739103444
221,"POLYGON ((80.06610110108224 12.81378784847614, 80.06660110108224 12.81378784847614, 80.06660110108224 12.81328784847614, 80.06610110108224 12.81328784847614, 80.06610110108224 12.81378784847614))",0.6242966856790937,0.8913442266266569,1.9396972967842876,0.6227908946497611,0.4801320901683666,0.4085581722695204,0.10852059832907682,0.04959174805063542,-0.2561540736429506,0.36075826008691103,-0.4801320901683666
222,"POLYGON ((80.06610110108224 12.81328784847614, 80.06660110108224 12.81328784847614, 80.06660110108224 12.81278784847614, 80.06610110108224 12.81278784847614, 80.06610110108224 12.81328784847614))",0.5791207398668727,0.8268472739511771,1.8743376423570863,0.577302814005728,0.4202951347780691,0.4018280630698287,0.10471893678373968,0.05358134364132144,-0.2657472384199506,0.38950138018515795,-0.4202951347780691
223,"POLYGON ((80.06610110108224 12.81278784847614, 80.06660110108224 12.81278784847614, 80.06660110108224 12.81228784847614, 80.06610110108224 12.81228784847614, 80.06610110108224 12.81278784847614))",0.5522385783918836,0.7884491323018181,1.8756554756996775,0.5502759897109439,0.4084386123981838,0.3621397226407381,0.09742757975355991,0.054645550143442155,-0.2651653836874236,0.3976601470284344,-0.4084386123981838
224,"POLYGON ((80.06610110108224 12.81228784847614, 80.06660110108224 12.81228784847614, 80.06660110108224 12.81178784847614, 80.06610110108224 12.81178784847614, 80.06610110108224 12.81228784847614))",0.5981607638885126,0.8540182555027024,2.1861905317025614,0.5970714021253767,0.4332733500622262,0.39958969744002615,0.06792760285523788,0.034198749469370696,-0.2329301070445351,0.3277796501434846,-0.4332733500622262
225,"POLYGON ((80.06610110108224 12.81178784847614, 80.06660110108224 12.81178784847614, 80.06660110108224 12.81128784847614, 80.06610110108224 12.81128784847614, 80.06610110108224 12.81178784847614))",0.5606968787647904,0.8005284348173319,2.0315942284890003,0.5591750213525264,0.3937050095843048,0.3878659107252872,0.07877310518527635,0.044335897872305345,-0.2330638612121115,0.34310934139717897,-0.3937050095843048
226,"POLYGON ((80.06610110108224 12.81128784847614, 80.06660110108224 12.81128784847614, 80.06660110108224 12.81078784847614, 80.06610110108224 12.81078784847614, 80.06610110108224 12.81128784847614))",0.5022824462877301,0.7171055931741267,1.725950709605808,0.4997668695504081,0.3751410960249306,0.32132202837848245,0.10338758677662378,0.06690978970868838,-0.23894478832012306,0.381599236967023,-0.3751410960249306
227,"POLYGON ((80.06610110108224 12.81078784847614, 80.06660110108224 12.81078784847614, 80.06660110108224 12.81028784847614, 80.06610110108224 12.81028784847614, 80.06610110108224 12.81078784847614))",0.41248161121712046,0.5888974080560054,1.283369061736177,0.40791591948328343,0.3394376042190549,0.24890070425585856,0.13949018098878554,0.1100978372596142,-0.2259701778784659,0.4174232856552476,-0.3394376042190549
228,"POLYGON ((80.06610110108224 12.81028784847614, 80.06660110108224 12.81028784847614, 80.06660110108224 12.80978784847614, 80.06610110108224 12.80978784847614, 80.06610110108224 12.81028784847614))",0.39230039636242675,0.5600903311580246,1.1778880982487205,0.3870681971262772,0.3331281929022682,0.23463928354705152,0.1505675185372807,0.12461315991546479,-0.22277625647349394,0.42453304769929556,-0.3331281929022682
229,"POLYGON ((80.06610110108224 12.80978784847614, 80.06660110108224 12.80978784847614, 80.06660110108224 12.80928784847614, 80.06610110108224 12.80928784847614, 80.06610110108224 12.80978784847614))",0.4178046893978863,0.5965069462889017,1.3820909968566126,0.41353142184147557,0.3423899533281035,0.24975329255676268,0.12868434490145436,0.10398741378559737,-0.18199240038842898,0.3360649938894493,-0.3423899533281035
230,"POLYGON ((80.06610110108224 12.80928784847614, 80.06660110108224 12.80928784847614, 80.06660110108224 12.80878784847614, 80.06610110108224 12.80878784847614, 80.06610110108224 12.80928784847614))",0.44783729838465786,0.6393673319143749,1.4851022725942205,0.4441080441599251,0.3442072409760521,0.28627252384774265,0.12206089879867611,0.09053710166819579,-0.2230182439869393,0.38842082109427445,-0.3442072409760521
