,geometry,JAN01,JAN06,JAN11,JAN16,JAN21,JAN26,JAN31,FEB05,FEB10,FEB15,FEB20,FEB25,MAR01,MAR06,MAR11,MAR16,MAR21,MAR26,MAR31,APR05,APR10,APR15,APR20,APR25,APR30,MAY05,MAY10,MAY15,MAY20,MAY25,MAY30,JUN04,JUN09,JUN14,JUN19,JUN24,JUN29,JUL04
192,"POLYGON ((80.06560110108227 12.81028784847612, 80.06610110108227 12.81028784847612, 80.06610110108227 12.80978784847612, 80.06560110108227 12.80978784847612, 80.06560110108227 12.81028784847612))",-0.01753666163906515,0.19721644763738272,0.2369555087078982,0.2955261715984385,0.3831642247954809,0.5767301966492803,0.5027451689167299,0.7280553965956316,0.0024871786835314338,0.7978958364202736,0.6506863143304638,0.7904253047888936,0.7776443034917329,0.14788760992589906,0.2673812246583428,0.7222361237720331,0.8081450895526199,0.7118886978723278,0.6474089117785693,0.09464961877780227,0.5719840453853592,0.5253408745649207,0.015872295310703725,0.2825209843395539,0.2281735948644577,0.17454057953704838,-0.005567285081698754,0.08088800696307327,0.18212444293800453,0.11284567095314076,0.24203058231233374,0.2922882168942427,0.06613629108407737,0.3496522917977952,0.3550758289035587,0.4895320292461103,0.0402717282794143,0.04110897403484628
193,"POLYGON ((80.06560110108227 12.80978784847612, 80.06610110108227 12.80978784847612, 80.06610110108227 12.80928784847612, 80.06560110108227 12.80928784847612, 80.06560110108227 12.80978784847612))",-0.010951376266602404,0.27744090140589245,0.3807917381471448,0.5296566442813105,0.5582094591401499,0.7164839842908942,0.4261651319853303,0.8054253455312996,-0.0017904127681618656,0.8033135642181568,0.5683081638195223,0.745535064081894,0.7350683775187029,0.15437341050556874,0.1040383751124433,0.5679827302150833,0.5091803128021474,0.4395040347253935,0.4180310760974272,0.038206964312870406,0.3688770304504563,0.3715967002327922,0.023214348412881718,0.2357807751766053,0.2481959063185224,0.11206519509424327,-0.010490659865478154,0.056289935501657784,0.1629970122600738,0.025163920024473197,0.3515261655204219,0.6069770285092015,0.06601299766111887,0.7525637503099273,0.759497658576511,0.8467276293136403,0.0398480639711356,0.04838088853447197
194,"POLYGON ((80.06560110108227 12.80928784847612, 80.06610110108227 12.80928784847612, 80.06610110108227 12.80878784847612, 80.06560110108227 12.80878784847612, 80.06560110108227 12.80928784847612))",-0.030684442994833694,0.3803658305281167,0.5313561444157566,0.6038627820831798,0.5699975907071391,0.7365154787304888,0.4300973046929593,0.834937747248864,0.048990264530326205,0.8084024413543929,0.5932632201486429,0.7684707509093242,0.734693426909297,0.2739503041356645,0.06019469902492568,0.5652861088982363,0.5369825187941616,0.5057019975414111,0.4682305671114206,0.06604427924466992,0.38010081505269105,0.3725246952334232,0.008568445361407764,0.2192643259008992,0.2434559175749029,0.18588980865547453,0.013975971755390866,0.05799323331381725,0.16840857690062294,0.016114827113300645,0.3120617926039392,0.457185610541045,0.06409034918538994,0.5940762036189741,0.6192685077759812,0.6873142507168276,0.03854424981753343,0.057343538027171875
195,"POLYGON ((80.06560110108227 12.80878784847612, 80.06610110108227 12.80878784847612, 80.06610110108227 12.80828784847612, 80.06560110108227 12.80828784847612, 80.06560110108227 12.80878784847612))",-0.040936742785688936,0.34267910813879343,0.524399987720602,0.6109705180335747,0.5371963455917829,0.7161483432235035,0.5552168532882816,0.767020630850718,0.04031285533335583,0.7650322330041942,0.6191440543876916,0.7369355348456197,0.6976502093978374,0.311870330290522,0.06382288617331895,0.4557041928318721,0.4437894842571948,0.3733109054505546,0.3413912044181907,0.1233699662259112,0.2630505940361121,0.2363546655980849,0.018049261836058327,0.20409779541764292,0.22406665447668414,0.20661629068522014,0.000792905631669522,0.06207701619529962,0.14001532896608784,0.04910138515773202,0.1485528390918662,0.3388991309958483,0.06417769519079644,0.5457622856790804,0.6148520669792402,0.7327435606899709,0.03514951908476152,0.05645202867832388
196,"POLYGON ((80.06560110108227 12.80828784847612, 80.06610110108227 12.80828784847612, 80.06610110108227 12.80778784847612, 80.06560110108227 12.80778784847612, 80.06560110108227 12.80828784847612))",-0.024433548901779158,0.33485570646834395,0.524909141354532,0.5988821581070731,0.5520602242701177,0.7023478138090671,0.5874413544304172,0.7735241554523564,0.04279608441652247,0.7726513277446031,0.6339124329974999,0.7412950293306058,0.6987357052007189,0.28696327759363177,0.10587624069921064,0.4623673496381322,0.4666870096552567,0.4054388465306548,0.36815177308097147,0.21253796619516185,0.2702136485296722,0.2481786693065095,0.010237492767896402,0.2074614689677867,0.19970016979974886,0.19104601622650072,0.04338191256744794,0.09109545310978164,0.13617114094123794,0.008270082654029438,0.22577003015560695,0.3763570371497458,0.06390566025707697,0.5330283794304447,0.6074617003051292,0.6825821680023071,0.03345697869653199,0.05330950133211597
197,"POLYGON ((80.06560110108227 12.80778784847612, 80.06610110108227 12.80778784847612, 80.06610110108227 12.80728784847612, 80.06560110108227 12.80728784847612, 80.06560110108227 12.80778784847612))",-0.03531742409822428,0.20338154339981412,0.3754085764811608,0.3503277287316505,0.3568882910586835,0.4955899498189586,0.5660606614127836,0.7523408420160187,-0.003889760901942524,0.8058227989562738,0.6786275738395905,0.8047844883948803,0.7805183662236896,0.3949916849237672,0.1231916673035892,0.6828622481558353,0.8213592822496042,0.7306034616866374,0.6614558614106486,0.3832969328209543,0.5214254372740075,0.4385090905900356,0.061619230244363964,0.2738371631793989,0.20782493395231855,0.20020522860888304,0.048121411513507774,0.12523699498656374,0.17600813795294307,0.00025150639918683124,0.1547568708158227,0.1861859913530152,0.0635329847567834,0.3277954070792283,0.3931018988927487,0.5978045641536635,0.033095398740719546,0.057542908954402436
198,"POLYGON ((80.06560110108227 12.80728784847612, 80.06610110108227 12.80728784847612, 80.06610110108227 12.80678784847612, 80.06560110108227 12.80678784847612, 80.06560110108227 12.80728784847612))",-0.0309240403737292,0.3456183746895621,0.4383481394673061,0.4884908129214857,0.4223942483409431,0.5942388388637836,0.3376149218995121,0.3900168470876542,0.06408807367081794,0.4838521445668851,0.4668534939971935,0.6121476586538253,0.6266904742611767,0.3594985589101759,0.11176060215024904,0.6564688894964457,0.8728943190456948,0.7926111407570832,0.7327413469235375,0.3037830352274486,0.6633103984503482,0.6622166068966913,0.3638590301600017,0.3702814892421599,0.35989348448322256,0.37211280678530656,0.2834600479670511,0.11646625255524155,0.16888132527966326,0.017358693501985906,0.1400820157297874,0.17000386789902286,0.0644508069148531,0.2854351477477923,0.3077104542729383,0.5368732613815874,0.03335712644025469,0.06069748791252635
199,"POLYGON ((80.06560110108227 12.80678784847612, 80.06610110108227 12.80678784847612, 80.06610110108227 12.80628784847612, 80.06560110108227 12.80628784847612, 80.06560110108227 12.80678784847612))",-0.044435950288911466,0.21408449175277866,0.3087005617408661,0.3633304120268937,0.3731874231990926,0.5524233124876169,0.4891507722306281,0.7287357572329616,0.04176188981675174,0.7562149337509592,0.5530414598961954,0.7877924160614512,0.7141693622373521,0.3693073887698775,0.08222481245478609,0.712105964863857,0.8888096685708045,0.7760970188654838,0.7192135793999479,0.13512468991444615,0.620906178416442,0.5346127348797095,0.42460035359925,0.3089088807172363,0.2389662119944895,0.2031954080753198,0.21789194107257145,0.11978164682196428,0.17211602565997458,-0.003293350716141653,0.12172644426740888,0.11098797485764343,0.06386435176025224,0.27267925974320145,0.4711912483237858,0.6104971767626396,0.032382957060748715,0.06264893125947714
200,"POLYGON ((80.06560110108227 12.80628784847612, 80.06610110108227 12.80628784847612, 80.06610110108227 12.80578784847612, 80.06560110108227 12.80578784847612, 80.06560110108227 12.80628784847612))",-0.037824564722606605,0.16277886916086254,0.31961003713782504,0.38318013938866397,0.3762456992686717,0.5496710939866201,0.4883047111121486,0.7472305180532853,0.021635142878673425,0.7447235490719771,0.5154945162048843,0.7692186042111832,0.6017993299682088,0.4270170486255068,0.030666856793646356,0.6962699984914722,0.8936572433076638,0.7721214190974437,0.7146044581243335,0.19977170940429725,0.6111027053381863,0.5325012313507683,0.4336010196525363,0.320125874575576,0.21936373227172776,0.20079770973260375,0.1890243124812958,0.1292982740828861,0.18063663405295455,-0.01615591724905657,0.19169056679899524,0.2113727100102726,0.06364420231301451,0.3048085997320387,0.4702219459757474,0.6345507684879221,0.03204581448715908,0.061374016324768875
201,"POLYGON ((80.06560110108227 12.80578784847612, 80.06610110108227 12.80578784847612, 80.06610110108227 12.80528784847612, 80.06560110108227 12.80528784847612, 80.06560110108227 12.80578784847612))",-0.04069960617277482,0.3643551761868307,0.30507269608462906,0.3283039760112497,0.2458070784313365,0.3727543566298192,0.3823142579083289,0.5744927459643769,0.0028192801001044325,0.5573880578558005,0.31154268773764865,0.6266130579960463,0.4913812584207425,0.343689835518705,0.004453071954371478,0.6120309820975368,0.8880745846998019,0.7723592531894273,0.7176010373769564,0.13470755440711646,0.6833374819438782,0.6853835894016225,0.6010640252043451,0.3681952182350631,0.4316040590146545,0.2143866941031501,0.21631916118929972,0.1192083107558378,0.18065283799015527,-0.017349146671528797,0.27032338742652945,0.270796639963869,0.06266070646676099,0.2867645927536723,0.33387706929652905,0.3682300902556092,0.0319292734718136,0.06024843183652385
202,"POLYGON ((80.06560110108227 12.80528784847612, 80.06610110108227 12.80528784847612, 80.06610110108227 12.80478784847612, 80.06560110108227 12.80478784847612, 80.06560110108227 12.80528784847612))",-0.032579395349141754,0.319164184062432,0.2936306253035059,0.367106048692632,0.4121593315836812,0.5173011219194947,0.4941994506025174,0.7192096940107857,0.021595555993415613,0.7260489660535929,0.31301391629178377,0.7127855354993824,0.5295856173385248,0.3941270171048477,0.027801083337027164,0.4658789078752582,0.8196767444944392,0.6725208378788725,0.6035893661899332,0.038386302677238665,0.5223431799633944,0.4674045559012352,0.34197984710637186,0.25083144827482384,0.2936988571321225,0.24157023156327406,0.1910167148116884,0.11589388229491104,0.1803057787521344,-0.013325506556822565,0.396981707697168,0.6045252105757424,0.06095303480496159,0.6715244366448512,0.6407386854906747,0.7711991345123153,0.031682365321786185,0.05922162181091696
203,"POLYGON ((80.06560110108227 12.80478784847612, 80.06610110108227 12.80478784847612, 80.06610110108227 12.80431909331224, 80.06560110108227 12.80447662755882, 80.06560110108227 12.80478784847612))",-0.02572659603917949,0.3598499196549639,0.4636025049591858,0.5145835396302376,0.4989268937235621,0.5168380294355058,0.4692333812124706,0.5650357755665301,0.0006943578804183581,0.5321021096932703,0.2991924418839605,0.5270785985865011,0.41119157776408216,0.3268093970703882,0.021059747467371125,0.2050474163870954,0.561653604863626,0.4917338445284979,0.4879261352715729,0.02778977974383628,0.4795918190391837,0.4645689353446788,0.4004157101651546,0.29221982041937045,0.3669132457107005,0.3950639943534104,0.3325061123090821,0.15181470763695654,0.2193878280572848,0.01903008674488992,0.4227758133363776,0.4803831626527558,0.0600770475506862,0.5731027390677277,0.6269105667183248,0.6000764745582627,0.030736139863284637,0.05766139943119788
205,"POLYGON ((80.06657580527286 12.82278784847614, 80.06660110108227 12.82278784847614, 80.06660110108227 12.82228784847614, 80.06657913860619 12.82228784847614, 80.06657580527286 12.82278784847614))",-0.025921388182616897,0.6917323861155422,0.5542830341042299,0.746459690321336,0.7435061790541085,0.7332021687259049,0.4705761448232681,0.6918292130280501,0.6278373725225017,0.6258940705832869,0.19871062046295065,0.5962735496367898,0.5833882884737067,0.056755081802790375,0.5180502540185375,0.4523793401443932,0.5624963868128025,0.5182752712643216,0.4684050802597804,0.01995398155622529,0.4963692916636493,0.5153902574365967,0.4878940729243323,0.32376576421576536,0.4120020657237444,0.0911971755269974,0.4559729663236607,0.11451362887474405,0.2288022446553293,0.3826866418004739,0.3839449474565284,0.4597324453573224,0.06366216908804086,0.4814770955346428,0.4482178655560955,0.536777582577034,0.03835012314784614,0.034705431962020326
206,"POLYGON ((80.06657913860619 12.82228784847614, 80.06660110108227 12.82228784847614, 80.06660110108227 12.82178784847614, 80.06658247193953 12.82178784847614, 80.06657913860619 12.82228784847614))",-0.012178177188698352,0.644935217301403,0.4885601092055074,0.5989689559600713,0.6035770837656761,0.5995008667734979,0.44324009942616416,0.5785396113862877,0.5559145679278632,0.556243209048348,0.1846527384565329,0.5181845588465059,0.5028816326459734,0.049403766773960585,0.3114414351672856,0.4029062252856438,0.49169895530962104,0.4322648997268013,0.4214062231164981,-0.015395698271146131,0.4430059704058696,0.43972717641590586,0.4142820975685117,0.3036874790783991,0.37016150440484497,0.1688761097304222,0.3858137695678344,0.0929629269683461,0.2186286202001685,0.34860127016760745,0.3448242024415064,0.4025845232654495,0.061802410048381974,0.3849248749919248,0.37601107043382703,0.4287942103196273,0.03361384815496341,0.0328218425032281
207,"POLYGON ((80.06658247193953 12.82178784847614, 80.06660110108227 12.82178784847614, 80.06660110108227 12.82128784847614, 80.06658580527287 12.82128784847614, 80.06658247193953 12.82178784847614))",-0.03427211840149514,0.7072686512698313,0.5720867789332833,0.7595574419728474,0.7542241211431951,0.7635701463369471,0.43491083212608345,0.7318693449126381,0.6130391409501847,0.6809665322354275,0.16439884498844626,0.6651139875472979,0.6306005908323056,0.07079764544214949,0.2881914022478933,0.5756287250874123,0.6952591203268973,0.6337228988050945,0.5857100578807204,-0.0017244562491462725,0.6155150975168292,0.683798107009766,0.648621534271211,0.4183340759148311,0.5074498992403773,0.07442500497951245,0.5493245237234082,0.09786217099103467,0.2582689286450709,0.4988096287334358,0.5057267885723351,0.6746980022225247,0.06519405716672419,0.6427471994841358,0.5864015873365357,0.6982084245136214,0.03607345514145696,0.03260707927431908
208,"POLYGON ((80.06658580527287 12.82128784847614, 80.06660110108227 12.82128784847614, 80.06660110108227 12.82078784847614, 80.06658913860619 12.82078784847614, 80.06658580527287 12.82128784847614))",-0.017594254937163375,0.755956678700361,0.6480331262939959,0.8033036848792884,0.8141219070609536,0.8085277554304103,0.557204700061843,0.7938718662952646,0.5452909418116376,0.7238013207005455,0.2383057090239411,0.6934539648749335,0.6941946034341783,0.13888029693782866,0.5092552733534222,0.6035613870665417,0.7537964458804524,0.6680660509375874,0.6107314603897748,-0.020103761348897537,0.7074923970140999,0.76617348418915,0.7010174797808505,0.4530005310674456,0.5774647887323944,0.029334882370026138,0.6784015223596574,0.07091172214182344,0.287292817679558,0.5519917227108122,0.5675675675675675,0.7021770682148041,0.06234817813765184,0.732470334412082,0.6862429605792437,0.7403790924755888,0.03523884103367267,0.03223443223443224
213,"POLYGON ((80.06660110108227 12.81746239372648, 80.06660110108227 12.81728784847613, 80.06610110108227 12.81728784847613, 80.06610110108227 12.81743707727078, 80.06660110108227 12.81746239372648))",-0.05774260749316457,0.628862430951888,0.5423402307891261,0.5679960665239709,0.5607669625628664,0.5425709106471761,0.2925209932615148,0.5465594472360044,0.43168899178029935,0.494224110459815,0.2848798839948415,0.4633843101655583,0.46812057564467496,0.3006902698081961,0.5025647362299236,0.3936852118136313,0.3726728759215177,0.3241051365790171,0.34616635652869193,0.003111063102323217,0.396534117316776,0.34690678977887746,0.2714227367474124,0.24189882658828746,0.3455982284876997,-0.00821187524824487,0.3792770136920727,0.10847108032465703,0.2177367197290069,0.2995512659118369,0.3113415756272277,0.2457679306367811,0.06454569606378102,0.3133736119734715,0.3829895193866396,0.34480522979729944,0.031803729445432166,0.04333702765736746
214,"POLYGON ((80.06610110108227 12.81728784847613, 80.06660110108227 12.81728784847613, 80.06660110108227 12.81678784847613, 80.06610110108227 12.81678784847613, 80.06610110108227 12.81728784847613))",-0.025459885817521736,0.43641507033861454,0.39042423221087297,0.4293509834850115,0.37499612174993213,0.4133518628253858,0.2683587013249545,0.395393496836086,0.2966488995380445,0.3837533867452801,0.2642566411496317,0.3087169710994106,0.2613416081983575,0.20673610329969094,0.2771314820383455,0.26527074317563554,0.23974670544405866,0.23165518911444916,0.23197294275283664,-0.005424562893791036,0.2441319735846773,0.23345292187162614,0.10140218065521373,0.2050175650052776,0.2268805694171302,0.00737033111690659,0.21542285889689225,0.09727406766942692,0.17814092421810512,0.2089921660727632,0.2102024419525587,0.19530383417250488,0.06420824248504638,0.21701102676459405,0.2129027964292336,0.2829482930730097,0.03680989589835218,0.04686686612949003
215,"POLYGON ((80.06610110108227 12.81678784847613, 80.06660110108227 12.81678784847613, 80.06660110108227 12.81628784847613, 80.06610110108227 12.81628784847613, 80.06610110108227 12.81678784847613))",-0.02105022225055605,0.5993737035312862,0.534321220311168,0.6485583082320832,0.6199117633590565,0.6664285109605091,0.4537952096042665,0.6646593175297092,0.4309758880112652,0.5979461217388323,0.26090061171476137,0.535587913129666,0.478499543485606,0.28873077834872346,0.5115202898973544,0.4948669081014509,0.4777281609782493,0.42197451982583056,0.39664761220568784,-0.01875260190102464,0.3932842210499379,0.3546637533249328,0.16455322745346687,0.25207790166011484,0.32205555236824657,-0.0201594216372838,0.32886119961503496,0.12476048197678205,0.20260288447390545,0.2710979676116769,0.323386317396472,0.2991700075702703,0.06464101164177524,0.3674926235619053,0.3497225240966443,0.4420166228993745,0.03956196483978332,0.04930350707028349
