,geometry,meanNDVI,meanSAVI,meanEVI,meanARVI,meanGNDVI,meanNDCI,meanNPCRI,meanPSRI,meanBSI,meanNDMI,meanNDWI
0,"POLYGON ((80.06210110108225 12.81309355013467, 80.06210110108225 12.81278784847614, 80.06160110108225 12.81278784847614, 80.06160110108225 12.81298570699741, 80.06210110108225 12.81309355013467))",0.056575145970517944,0.08078561102744203,-0.28166793714601407,0.060861050108207256,0.031174270917728713,0.022676475776146753,-0.04364958704136928,-0.08331160525283104,-0.22868468338252784,0.4852864446694959,-0.031174270917728713
1,"POLYGON ((80.06160110108225 12.81278784847614, 80.06210110108225 12.81278784847614, 80.06210110108225 12.81228784847614, 80.06160110108225 12.81228784847614, 80.06160110108225 12.81278784847614))",0.05431724751574084,0.0775614604051514,-0.2723036499628148,0.058537670746153826,0.029321071679390385,0.023483694357485787,-0.04280511006135306,-0.08147565821967494,-0.2273910725047178,0.48409365623753153,-0.029321071679390385
2,"POLYGON ((80.06160110108225 12.81228784847614, 80.06210110108225 12.81228784847614, 80.06210110108225 12.81178784847614, 80.06160110108225 12.81178784847614, 80.06160110108225 12.81228784847614))",0.05498183264407824,0.0785104335994254,-0.2741033010315231,0.059244486264141125,0.032213886021810634,0.024308682079510775,-0.04327735849854386,-0.08222797232002671,-0.22752381876124547,0.48342338535585444,-0.032213886021810634
3,"POLYGON ((80.06160110108225 12.81178784847614, 80.06210110108225 12.81178784847614, 80.06210110108225 12.81128784847614, 80.06160110108225 12.81128784847614, 80.06160110108225 12.81178784847614))",0.059260716781280545,0.08462038412490624,-0.2825436561689827,0.06387820554846853,0.033829658728778036,0.024076720412155583,-0.0471321885472245,-0.08972288681787788,-0.23081525579678944,0.4850535335014023,-0.033829658728778036
4,"POLYGON ((80.06160110108225 12.81128784847614, 80.06210110108225 12.81128784847614, 80.06210110108225 12.81078784847614, 80.06160110108225 12.81078784847614, 80.06160110108225 12.81128784847614))",0.05826507639521109,0.08319867820449517,-0.27805260031507734,0.06286394261705125,0.03270443219730926,0.022907979907086935,-0.046856217776220184,-0.0895213104231029,-0.23150082314032028,0.4880180187852567,-0.03270443219730926
5,"POLYGON ((80.06160110108225 12.81078784847614, 80.06210110108225 12.81078784847614, 80.06210110108225 12.81028784847614, 80.06160110108225 12.81028784847614, 80.06160110108225 12.81078784847614))",0.05761674035534406,0.08227289061059823,-0.29318821667313827,0.06177519415034694,0.03093199783588258,0.024085808749155398,-0.04248783794005727,-0.08096307123762068,-0.22966869079453373,0.4890423202048041,-0.03093199783588258
6,"POLYGON ((80.06160110108225 12.81028784847614, 80.06210110108225 12.81028784847614, 80.06210110108225 12.80978784847614, 80.06160110108225 12.80978784847614, 80.06160110108225 12.81028784847614))",0.05465307357967372,0.07804096383799189,-0.2775198362449267,0.05878895330099532,0.03274824387893568,0.024126988337354258,-0.04201400881043873,-0.07982755139783099,-0.22855864684888078,0.48834009816378515,-0.03274824387893568
7,"POLYGON ((80.06160110108225 12.80978784847614, 80.06210110108225 12.80978784847614, 80.06210110108225 12.80928784847614, 80.06160110108225 12.80928784847614, 80.06160110108225 12.80978784847614))",0.05742839902906639,0.08200393248444444,-0.27665693283123977,0.06195355084504939,0.03276381429232228,0.02437572877544542,-0.046059891682294775,-0.08765122479185002,-0.23208365165320183,0.49130543350674416,-0.03276381429232228
8,"POLYGON ((80.06160110108225 12.80928784847614, 80.06210110108225 12.80928784847614, 80.06210110108225 12.80878784847614, 80.06160110108225 12.80878784847614, 80.06160110108225 12.80928784847614))",0.059786022035045856,0.0853704668254332,-0.28127391491665527,0.06450824871124206,0.03351771839175257,0.023107887655258095,-0.048202611945453555,-0.09221065358859504,-0.235739202395197,0.49750265025964346,-0.03351771839175257
9,"POLYGON ((80.06160110108225 12.80878784847614, 80.06210110108225 12.80878784847614, 80.06210110108225 12.80828784847614, 80.06160110108225 12.80828784847614, 80.06160110108225 12.80878784847614))",0.05831619247409942,0.08327164356957767,-0.29941864026514453,0.062429222829478,0.03371278571367743,0.022891596311113507,-0.0420979216391966,-0.08033083311492983,-0.23241176567174826,0.4970640574259183,-0.03371278571367743
10,"POLYGON ((80.06160110108225 12.80828784847614, 80.06210110108225 12.80828784847614, 80.06210110108225 12.80778784847614, 80.06160110108225 12.80778784847614, 80.06160110108225 12.80828784847614))",0.05873284416737558,0.08386657602767121,-0.2969762963999541,0.06295007558455551,0.03466899212284364,0.02402643047200664,-0.043162221349051656,-0.08213081743173957,-0.2319962643365116,0.4941534266044248,-0.03466899212284364
